Organizati,Organiza_1,Monitoring,Monitori_1,Monitori_2,Monitori_3,HUCEightDi,DrainageAr,Drainage_1,Contributi,Contribu_1,LatitudeMe,LongitudeM,SourceMapS,Horizontal,Horizont_1,Horizont_2,Horizont_3,VerticalMe,Vertical_1,VerticalAc,Vertical_2,VerticalCo,Vertical_3,CountryCod,StateCode,CountyCode,AquiferNam,FormationT,AquiferTyp,Constructi,WellDepthM,WellDept_1,WellHoleDe,WellHole_1,ProviderNa,End_Sp_Res,End_Sp_R_1,End_Sp_R_2,End_Sp_R_3,End_Sp_R_4,End_Sp_R_5,End_Sp_R_6,End_Sp_R_7,End_Sp_R_8,End_Sp_R_9,End_Sp_R10,End_Sp_R11,End_Sp_R12,End_Sp_R13,End_Sp_R14,End_Sp_R15,End_Sp_R16,End_Sp_R17,End_Sp_R18,End_Sp_R19,End_Sp_R20,End_Sp_R21,End_Sp_R22,End_Sp_R23,End_Sp_R24,End_Sp_R25,End_Sp_R26,End_Sp_R27,End_Sp_R28,End_Sp_R29,End_Sp_R30,End_Sp_R31,End_Sp_R32,End_Sp_R33,End_Sp_R34,End_Sp_R35,End_Sp_R36,End_Sp_R37,End_Sp_R38,End_Sp_R39,End_Sp_R40,End_Sp_R41,End_Sp_R42,End_Sp_R43,End_Sp_R44,End_Sp_R45,End_Sp_R46,End_Sp_R47,End_Sp_R48,End_Sp_R49,End_Sp_R50,End_Sp_R51,End_Sp_R52,End_Sp_R53,End_Sp_R54,End_Sp_R55,End_Sp_R56,End_Sp_R57,End_Sp_R58,End_Sp_R59,End_Sp_R60,End_Sp_R61,group_coal,group_co_1,HUC12RNG,STATES,Shape_Leng,Shape_Area
TDECWR_WQX,TDEC Division of Water Resources,TDECWR_WQX-TNW000000790,BULLRUN CREEK,River/Stream,,6010207,,,,,36.03313,-84.09652,,,,GPS-Unspecified,NAD83,,,,,,,US,47,1,,,,,,,,,STORET,TDECWR_WQX,TDEC Division of Water Resources,TDECWR_WQX-K00007146002F,Field Msr/Obs,Water,,8/15/2013,8:54:00,EDT,,,,,,,,,,,TNPR0080,,,,,,TDECWRGRAB,TDECWRGRAB,WATER SAMPLE,Water Bottle,,pH,,8.09,None,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET,5,"8/8/2013, 7/30/2013, 8/26/2013, 8/5/2013, 8/15/2013",60102070102,TN,73678.53372,127686705.5
TDECWR_WQX,TDEC Division of Water Resources,TDECWR_WQX-TNW000000828,BYRAMS FORK,River/Stream,,6010207,,,,,36.1639,-84.0176,,,,GPS-Unspecified,NAD83,,,,,,,US,47,1,,,,,,,,,STORET,TDECWR_WQX,TDEC Division of Water Resources,TDECWR_WQX-K00003880004R,Sample-Routine,Water,,6/30/2010,11:23:00,EDT,,,,,,,,,,,TNPR0080,,,,,,TDECWRGRAB,TDECWRGRAB,WATER SAMPLE,Water Bottle,Not Detected,Total suspended solids,Total,,mg/l,U,Final,,Actual,,,,,,,,,,,,,2540-D,APHA,Total Suspended Solids in Water,https://www.nemi.gov/methods/method_summary/9819/,,6/30/2010,,Lower Quantitation Limit,10,mg/l,,STORET,15,"8/8/2013, 7/30/2013, 8/26/2013, 8/15/2013, 8/5/2013, 4/29/2010, 8/26/2010, 9/30/2010, 7/26/2010, 4/1/2010, 5/26/2010, 11/1/2010, 6/30/2010, 12/29/2010, 11/29/2010",60102070402,TN,83986.02775,170357367.1
TDECWR_WQX,TDEC Division of Water Resources,TDECWR_WQX-TNW000000830,BYRD CREEK,River/Stream,,6010208,,,,,35.9321,-84.9507,,,,GPS-Unspecified,NAD83,,,,,,,US,47,35,,,,,,,,,STORET,TDECWR_WQX,TDEC Division of Water Resources,TDECWR_WQX-N00008991002R,Sample-Routine,Water,,5/7/2012,10:50:00,CDT,,,,,,,,,,,TNPR0051,,,,,,TDECWRGRAB,TDECWRGRAB,WATER SAMPLE,Water Bottle,Not Detected,Total suspended solids,Total,,mg/l,U,Final,,Actual,,,,,,,,,,,,,2540-D,APHA,Total Suspended Solids in Water,https://www.nemi.gov/methods/method_summary/9819/,,5/11/2012,,Lower Quantitation Limit,10,mg/l,,STORET,10,"10/31/2011, 9/20/2011, 7/27/2011, 12/13/2011, 6/5/2012, 1/18/2012, 3/21/2012, 4/17/2012, 5/7/2012, 2/23/2012",60102080203,TN,71605.79566,104163583.9
TDECWR_WQX,TDEC Division of Water Resources,TDECWR_WQX-TNW000000856,CALFKILLER RIVER,River/Stream,,5130108,,,,,36.0581,-85.3264,,,,GPS-Unspecified,NAD83,,,,,,,US,47,141,,,,,,,,,STORET,TDECWR_WQX,TDEC Division of Water Resources,TDECWR_WQX-N00005901004F,Field Msr/Obs,Water,,4/21/2010,11:53:00,CDT,,,,,,,,,,,TNPR0080,,,,,,TDECWRGRAB,TDECWRGRAB,WATER SAMPLE,Water Bottle,,pH,,7.85,None,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET,15,"6/12/2013, 4/18/2013, 2/12/2013, 3/13/2013, 5/21/2013, 1/9/2013, 8/9/2012, 8/21/2012, 10/29/2012, 9/27/2012, 8/23/2012, 8/2/2012, 7/31/2012, 8/22/2012, 4/21/2010",51301080402,TN,50875.92,105488750.7
TDECWR_WQX,TDEC Division of Water Resources,TDECWR_WQX-TNW000000968,CAPUCHIN CREEK,River/Stream,,5130101,,,,,36.58579,-84.254955,,,,GPS-Unspecified,NAD83,,,,,,,US,47,13,,,,,,,,,STORET,TDECWR_WQX,TDEC Division of Water Resources,TDECWR_WQX-K00003792001M,Sample-Routine,Water,,6/3/2010,13:26:00,EDT,,,,,,,,,,,TNPR0051,,,,,,TDECWRGRAB,TDECWRGRAB,WATER SAMPLE,Water Bottle,,Zinc,Total,2.3,ug/l,J,Final,,Actual,,,,,,,,,,,,,200.8,USEPA,Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,,6/8/2010,,Lower Quantitation Limit,5,ug/l,,STORET,1,6/3/2010,51301010701,"KY,TN",72661.98247,193687908.7
TDECWR_WQX,TDEC Division of Water Resources,TDECWR_WQX-TNW000000970,CAPUCHIN CREEK UT,River/Stream,,5130101,,,,,36.55719,-84.27216,,,,GPS-Unspecified,NAD83,,,,,,,US,47,151,,,,,,,,,STORET,TDECWR_WQX,TDEC Division of Water Resources,TDECWR_WQX-K00003974005R,Sample-Routine,Water,,7/27/2010,14:05:00,EDT,,,,,,,,,,,TNPR0028,,,,,,TDECWRGRAB,TDECWRGRAB,WATER SAMPLE,Water Bottle,,Total suspended solids,Total,16,mg/l,,Final,,Actual,,,,,,,,,,,,,2540-D,APHA,Total Suspended Solids in Water,https://www.nemi.gov/methods/method_summary/9819/,,7/28/2010,,Lower Quantitation Limit,10,mg/l,,STORET,1,7/27/2010,51301010701,"KY,TN",72661.98247,193687908.7
TDECWR_WQX,TDEC Division of Water Resources,TDECWR_WQX-TNW000000971,CAPUCHIN CREEK UT,River/Stream,,5130101,,,,,36.55569,-84.27301,,,,GPS-Unspecified,NAD83,,,,,,,US,47,151,,,,,,,,,STORET,TDECWR_WQX,TDEC Division of Water Resources,TDECWR_WQX-K00003974006F,Field Msr/Obs,Water,,7/27/2010,14:40:00,EDT,,,,,,,,,,,TNPR0028,,,,,,TDECWRGRAB,TDECWRGRAB,WATER SAMPLE,Water Bottle,,pH,,6.5,None,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET,1,7/27/2010,51301010701,"KY,TN",72661.98247,193687908.7
TDECWR_WQX,TDEC Division of Water Resources,TDECWR_WQX-TNW000000987,CARR CREEK,River/Stream,,5130106,,,,,36.340833,-85.36667,,,,GPS-Unspecified,NAD83,,,,,,,US,47,133,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,"12/9/2015, 10/13/2015, 9/17/2015, 8/5/2015, 11/5/2015",51301060202,TN,73910.8244,141576398.5
TDECWR_WQX,TDEC Division of Water Resources,TDECWR_WQX-TNW000000993,CARR CREEK,River/Stream,,5130106,,,,,36.34583,-85.33444,,,,GPS-Unspecified,NAD83,,,,,,,US,47,133,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,"12/9/2015, 8/5/2015, 11/5/2015, 9/17/2015, 10/13/2015",51301060202,TN,73910.8244,141576398.5
TDECWR_WQX,TDEC Division of Water Resources,TDECWR_WQX-TNW000000997,CARROLL BRANCH,River/Stream,,5130104,,,,,36.16792,-84.28917,,,,GPS-Unspecified,NAD83,,,,,,,US,47,1,,,,,,,,,STORET,TDECWR_WQX,TDEC Division of Water Resources,TDECWR_WQX-K00003483001F,Field Msr/Obs,Water,,3/11/2010,11:30:00,EST,,,,,,,,,,,TNPR0004,,,,,,TDECWRGRAB,TDECWRGRAB,WATER SAMPLE,Water Bottle,,pH,,7.14,None,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET,1,3/11/2010,51301040301,TN,59467.38501,170915416.2
TDECWR_WQX,TDEC Division of Water Resources,TDECWR_WQX-TNW000001034,CAWOOD BRANCH,River/Stream,,6010206,,,,,36.4559,-83.8805,,,,GPS-Unspecified,NAD83,,,,,,,US,47,25,,,,,,,,,STORET,TDECWR_WQX,TDEC Division of Water Resources,TDECWR_WQX-K00007837007F,Field Msr/Obs,Water,,6/12/2014,11:56:00,EST,,,,,,,,,,,TNPR0051,,,,,,USEPA,USEPA,USEPA,Unknown,,pH,,7.3,None,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET,5,"6/16/2014, 6/9/2014, 6/12/2014, 6/19/2014, 6/23/2014",60102060407,TN,81707.89238,165018623.8
TDECWR_WQX,TDEC Division of Water Resources,TDECWR_WQX-TNW000001085,CLEAR FORK RIVER,River/Stream,,5130104,,,,,36.3877,-84.6295,,,,GPS-Unspecified,NAD83,,,,,,,US,47,151,,,,,,,,,STORET,TDECWR_WQX,TDEC Division of Water Resources,TDECWR_WQX-K00003287005F,Field Msr/Obs,Water,,1/12/2010,12:15:00,EST,,,,,,,,,,,TNPR0051,,,,,,TDECWRGRAB,TDECWRGRAB,WATER SAMPLE,Water Bottle,,pH,,6.45,None,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET,21,"10/6/2009, 11/9/2009, 12/15/2009, 9/8/2009, 6/29/2010, 4/20/2010, 5/25/2010, 7/22/2014, 2/17/2010, 9/10/2014, 1/12/2010, 8/7/2014, 11/12/2014, 3/23/2010, 4/29/2015, 5/27/2015, 3/30/2015, 7/13/2015, 6/29/2015, 1/6/2015, 3/2/2015",51301040205,TN,54288.36646,79392582.28
TDECWR_WQX,TDEC Division of Water Resources,TDECWR_WQX-TNW000001111,CHARLEY'S BRANCH,River/Stream,,5130104,,,,,36.19042,-84.32962,,,,GPS-Unspecified,NAD83,,,,,,,US,47,1,,,,,,,,,STORET,TDECWR_WQX,TDEC Division of Water Resources,TDECWR_WQX-K00005783001M,Sample-Routine,Water,,4/17/2012,9:50:00,EDT,,,,,,,,,,,TNPR0053,,,,,,TDECWRGRAB,TDECWRGRAB,WATER SAMPLE,Water Bottle,Not Detected,Mercury,Total,,ug/l,U,Final,,Actual,,,,,,,,,,,,,245.1,USEPA,Mercury in Water by CVAA,https://www.nemi.gov/methods/method_summary/4821/,,4/20/2012,,Lower Quantitation Limit,0.2,ug/l,,STORET,1,4/17/2012,51301040301,TN,59467.38501,170915416.2
TDECWR_WQX,TDEC Division of Water Resources,TDECWR_WQX-TNW000001115,CHARLEYS BRANCH,River/Stream,,5130104,,,,,36.176437,-84.317361,,,,GPS-Unspecified,NAD83,,,,,,,US,47,1,,,,,,,,,STORET,TDECWR_WQX,TDEC Division of Water Resources,TDECWR_WQX-K00003711001F,Field Msr/Obs,Water,,5/11/2010,12:45:00,EDT,,,,,,,,,,,TNPR0028,,,,,,TDECWRGRAB,TDECWRGRAB,WATER SAMPLE,Water Bottle,,pH,,7.2,None,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET,1,5/11/2010,51301040301,TN,59467.38501,170915416.2
TDECWR_WQX,TDEC Division of Water Resources,TDECWR_WQX-TNW000001235,CLEAR FORK,River/Stream,,5130101,,,,,36.5847,-84.0833,,,,GPS-Unspecified,NAD83,,,,,,,US,47,13,,,,,,,,,STORET,TDECWR_WQX,TDEC Division of Water Resources,TDECWR_WQX-K00003321001,Sample-Routine,Water,,1/21/2010,10:15:00,EST,,,,,,,,,,,TNPR0080,,,,,,TDECWRGRAB,TDECWRGRAB,WATER SAMPLE,Water Bottle,,Zinc,Total,15,ug/l,,Final,,Actual,,,,,,,,,,,,,3111-B,APHA,Metals in Water by FLAA- Direct Air-Acetylene Flame,https://www.nemi.gov/methods/method_summary/5703/,,2/5/2010,,Lower Quantitation Limit,1.4,ug/l,,STORET,9,"12/10/2009, 11/9/2009, 9/8/2009, 10/20/2009, 3/16/2010, 2/8/2010, 5/6/2010, 1/21/2010, 4/13/2010",51301010604,"KY,TN",41032.99292,32070766.3
TDECWR_WQX,TDEC Division of Water Resources,TDECWR_WQX-TNW000001236,CLEAR CREEK,River/Stream,,6010208,,,,,36.16989,-85.02805,,,,GPS-Unspecified,NAD83,,,,,,,US,47,35,,,,,,,,,STORET,TDECWR_WQX,TDEC Division of Water Resources,TDECWR_WQX-N00008679004F,Field Msr/Obs,Water,,2/28/2012,11:31:00,CST,,,,,,,,,,,TNPR0051,,,,,,TDECWRGRAB,TDECWRGRAB,WATER SAMPLE,Water Bottle,,pH,,5.47,None,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET,15,"11/1/2011, 12/14/2011, 10/5/2011, 7/28/2011, 8/24/2011, 9/27/2011, 9/21/2011, 9/22/2011, 9/28/2011, 3/22/2012, 4/18/2012, 5/15/2012, 1/24/2012, 2/28/2012, 6/6/2012",60102080101,TN,63023.1647,130893506.3
TDECWR_WQX,TDEC Division of Water Resources,TDECWR_WQX-TNW000001237,CLEAR FORK (OF THE CUMBERLAND RIVER),River/Stream,,5130101,,,,,36.54621,-83.99329,,,,GPS-Unspecified,NAD83,,,,,,,US,47,13,,,,,,,,,STORET,TDECWR_WQX,TDEC Division of Water Resources,TDECWR_WQX-K00007930009F,Field Msr/Obs,Water,,7/22/2014,11:15:00,EST,,,,,,,,,,,TNPR0080,,,,,,USEPA,USEPA,USEPA,Unknown,,pH,,7.92,None,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET,24,"2/23/2011, 5/8/2013, 10/26/2011, 8/24/2011, 5/4/2011, 10/22/2013, 11/5/2009, 3/14/2012, 10/24/2012, 5/30/2012, 9/16/2010, 6/23/2010, 6/11/2014, 7/15/2014, 4/10/2014, 3/16/2010, 7/22/2014, 9/10/2014, 7/7/2014, 11/5/2014, 2/10/2015, 12/9/2015, 5/27/2015, 8",51301010601,"KY,TN",59792.89502,128662836.2
TDECWR_WQX,TDEC Division of Water Resources,TDECWR_WQX-TNW000001239,CLEAR FORK,River/Stream,,5130101,,,,,36.5501,-83.95166,,,,GPS-Unspecified,NAD83,,,,,,,US,47,25,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3/24/2010,51301010601,"KY,TN",59792.89502,128662836.2
TDECWR_WQX,TDEC Division of Water Resources,TDECWR_WQX-TNW000001241,CLEAR FORK,River/Stream,,5130101,,,,,36.5714,-83.9111,,,,GPS-Unspecified,NAD83,,,,,,,US,47,25,,,,,,,,,STORET,TDECWR_WQX,TDEC Division of Water Resources,TDECWR_WQX-K00007831007F,Field Msr/Obs,Water,,6/11/2014,11:30:00,EST,,,,,,,,,,,TNPR0051,,,,,,USEPA,USEPA,USEPA,Unknown,,pH,,8.1,None,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET,18,"8/24/2011, 10/26/2011, 2/23/2011, 5/4/2011, 10/22/2013, 6/5/2013, 5/30/2012, 10/24/2012, 3/14/2012, 9/16/2010, 9/10/2014, 4/10/2014, 11/5/2014, 6/11/2014, 5/27/2015, 2/10/2015, 8/25/2015, 12/9/2015",51301010601,"KY,TN",59792.89502,128662836.2
TDECWR_WQX,TDEC Division of Water Resources,TDECWR_WQX-TNW000001280,CLINCH RIVER,River/Stream,,6010207,,,,,36.215,-84.0831,,,,GPS-Unspecified,NAD83,,,,,,,US,47,1,,,,,,,,,STORET,TDECWR_WQX,TDEC Division of Water Resources,TDECWR_WQX-K00008144007F,Field Msr/Obs,Water,,10/23/2014,0:00:00,,,,,,,,,,,,TNPR0007,,,,,,USEPA,USEPA,USEPA,Unknown,,pH,,7.56,None,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET,9,"10/10/2011, 4/28/2009, 10/26/2009, 10/17/2012, 6/21/2012, 6/2/2010, 6/17/2014, 10/18/2010, 10/23/2014",60102070401,TN,81255.48622,171766441.8
TDECWR_WQX,TDEC Division of Water Resources,TDECWR_WQX-TNW000001286,CLINCH RIVER,River/Stream,,6010205,,,,,36.4276,-83.3963,,,,GPS-Unspecified,NAD83,,,,,,,US,47,25,,,,,,,,,STORET,TDECWR_WQX,TDEC Division of Water Resources,TDECWR_WQX-K00008201003F,Field Msr/Obs,Water,,12/1/2014,11:00:00,EST,,,,,,,,,,,TNPR0051,,,,,,USEPA,USEPA,USEPA,Unknown,,pH,,8.17,None,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET,23,"9/10/2009, 12/15/2009, 11/23/2009, 10/19/2009, 6/16/2010, 1/13/2010, 3/17/2010, 2/18/2010, 9/30/2014, 5/19/2010, 4/22/2010, 12/1/2014, 10/28/2014, 8/5/2014, 8/25/2014, 7/9/2015, 4/13/2015, 6/1/2015, 5/5/2015, 2/4/2015, 3/10/2015, 2/3/2015, 1/6/2015",,,,
TDECWR_WQX,TDEC Division of Water Resources,TDECWR_WQX-TNW000001328,COAL CREEK,River/Stream,,6010207,,,,,36.21516,-84.12476,,,,GPS-Unspecified,NAD83,,,,,,,US,47,1,,,,,,,,,STORET,TDECWR_WQX,TDEC Division of Water Resources,TDECWR_WQX-K00007113005F,Field Msr/Obs,Water,,8/5/2013,9:47:00,EDT,,,,,,,,,,,TNPR0080,,,,,,TDECWRGRAB,TDECWRGRAB,WATER SAMPLE,Water Bottle,,pH,,7.82,None,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET,5,"8/15/2013, 8/26/2013, 8/8/2013, 7/30/2013, 8/5/2013",60102070401,TN,81255.48622,171766441.8
TDECWR_WQX,TDEC Division of Water Resources,TDECWR_WQX-TNW000001330,COAL CREEK,River/Stream,,6010207,,,,,36.17713,-84.18247,,,,GPS-Unspecified,NAD83,,,,,,,US,47,1,,,,,,,,,STORET,TDECWR_WQX,TDEC Division of Water Resources,TDECWR_WQX-K00002892001,Sample-Routine,Water,,9/22/2009,11:10:00,CDT,,,,,,,,,,,TNPR0051,,,,,,TDECWRGRAB,TDECWRGRAB,WATER SAMPLE,Water Bottle,,Total suspended solids,,10,mg/l,,Final,,Actual,,,,,,,,,,,,,2540-D,APHA,Total Suspended Solids in Water,https://www.nemi.gov/methods/method_summary/9819/,,9/23/2009,,,,,,STORET,6,"8/5/2013, 8/15/2013, 8/26/2013, 8/8/2013, 7/30/2013, 9/22/2009",60102070401,TN,81255.48622,171766441.8
TDECWR_WQX,TDEC Division of Water Resources,TDECWR_WQX-TNW000001471,CROOKED CREEK,River/Stream,,5130101,,,,,36.576362,-84.187189,,,,GPS-Unspecified,NAD83,,,,,,,US,47,13,,,,,,,,,STORET,TDECWR_WQX,TDEC Division of Water Resources,TDECWR_WQX-K00005793002F,Field Msr/Obs,Water,,4/23/2012,10:15:00,EDT,,,,,,,,,,,TNPR0043,,,,,,TDECWRGRAB,TDECWRGRAB,WATER SAMPLE,Water Bottle,,pH,,7.81,None,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET,1,4/23/2012,51301010605,"KY,TN",78635.9831,153497314.2
TDECWR_WQX,TDEC Division of Water Resources,TDECWR_WQX-TNW000001516,CUB CREEK,River/Stream,,5130105,,,,,36.305556,-85.176111,,,,GPS-Unspecified,NAD83,,,,,,,US,47,133,,,,,,,,,STORET,TDECWR_WQX,TDEC Division of Water Resources,TDECWR_WQX-N00005896003F,Field Msr/Obs,Water,,4/19/2010,11:50:00,CDT,,,,,,,,,,,TNPR0080,,,,,,TDECWRGRAB,TDECWRGRAB,WATER SAMPLE,Water Bottle,,pH,,3.57,None,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET,18,"11/23/2009, 12/14/2009, 10/14/2009, 1/19/2010, 4/19/2010, 6/9/2010, 3/23/2010, 5/18/2010, 11/18/2014, 2/24/2010, 11/3/2015, 10/6/2015, 2/11/2015, 9/2/2015, 7/21/2015, 8/26/2015, 6/10/2015, 12/8/2015",51301050202,TN,65511.86062,137242686.8
TDECWR_WQX,TDEC Division of Water Resources,TDECWR_WQX-TNW000001635,DAN BRANCH,River/Stream,,5130101,,,,,36.48409,-84.28761,,,,GPS-Unspecified,NAD83,,,,,,,US,47,13,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5/19/2015,51301010605,"KY,TN",78635.9831,153497314.2
TDECWR_WQX,TDEC Division of Water Resources,TDECWR_WQX-TNW000001646,DAVIS CREEK,River/Stream,,5130101,,,,,36.49956,-84.0673,,,,GPS-Unspecified,NAD83,,,,,,,US,47,13,,,,,,,,,STORET,TDECWR_WQX,TDEC Division of Water Resources,TDECWR_WQX-K00007894012F,Field Msr/Obs,Water,,7/7/2014,13:30:00,EST,,,,,,,,,,,TNPR0051,,,,,,USEPA,USEPA,USEPA,Unknown,,pH,,8.72,None,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET,3,"7/22/2014, 7/15/2014, 7/7/2014",51301010503,TN,56156.2394,130444097.2
TDECWR_WQX,TDEC Division of Water Resources,TDECWR_WQX-TNW000001658,Davis CREEK,River/Stream,,6010206,,,,,36.4404,-83.9236,,,,GPS-Unspecified,NAD83,,,,,,,US,47,25,,,,,,,,,STORET,TDECWR_WQX,TDEC Division of Water Resources,TDECWR_WQX-K00007842003F,Field Msr/Obs,Water,,6/16/2014,10:05:00,EST,,,,,,,,,,,TNPR0001,,,,,,USEPA,USEPA,USEPA,Unknown,,pH,,7.71,None,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET,5,"6/9/2014, 6/16/2014, 6/12/2014, 6/19/2014, 6/23/2014",60102060407,TN,81707.89238,165018623.8
TDECWR_WQX,TDEC Division of Water Resources,TDECWR_WQX-TNW000001660,DAVIS CREEK,River/Stream,,6010206,,,,,36.4566,-83.8875,,,,GPS-Unspecified,NAD83,,,,,,,US,47,25,,,,,,,,,STORET,TDECWR_WQX,TDEC Division of Water Resources,TDECWR_WQX-K00007820004F,Field Msr/Obs,Water,,6/9/2014,11:21:00,EST,,,,,,,,,,,TNPR0051,,,,,,USEPA,USEPA,USEPA,Unknown,,pH,,8,None,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET,5,"6/19/2014, 6/16/2014, 6/9/2014, 6/12/2014, 6/23/2014",60102060407,TN,81707.89238,165018623.8
TDECWR_WQX,TDEC Division of Water Resources,TDECWR_WQX-TNW000001663,DAVIS CREEK,River/Stream,,6010206,,,,,36.4735,-83.81358,,,,GPS-Unspecified,NAD83,,,,,,,US,47,25,,,,,,,,,STORET,TDECWR_WQX,TDEC Division of Water Resources,TDECWR_WQX-K00008009001F,Field Msr/Obs,Water,,8/20/2014,9:24:00,EST,,,,,,,,,,,TNPR0080,,,,,,USEPA,USEPA,USEPA,Unknown,,pH,,7.58,None,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET,5,"8/18/2014, 8/20/2014, 8/5/2014, 8/25/2014, 8/27/2014",60102060407,TN,81707.89238,165018623.8
TDECWR_WQX,TDEC Division of Water Resources,TDECWR_WQX-TNW000001665,DAVIS CREEK,River/Stream,,6010206,,,,,36.5209,-83.7947,,,,GPS-Unspecified,NAD83,,,,,,,US,47,25,,,,,,,,,STORET,TDECWR_WQX,TDEC Division of Water Resources,TDECWR_WQX-K00007869008F,Field Msr/Obs,Water,,6/23/2014,11:17:00,EST,,,,,,,,,,,TNPR0051,,,,,,USEPA,USEPA,USEPA,Unknown,,pH,,7.7,None,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET,5,"6/12/2014, 6/16/2014, 6/9/2014, 6/23/2014, 6/19/2014",60102060407,TN,81707.89238,165018623.8
TDECWR_WQX,TDEC Division of Water Resources,TDECWR_WQX-TNW000001924,DUNCAN CREEK,River/Stream,,5130108,,,,,36.00233,-85.2020016,,,,GPS-Unspecified,NAD83,,,,,,,US,47,35,,,,,,,,,STORET,TDECWR_WQX,TDEC Division of Water Resources,TDECWR_WQX-N00009858001F,Field Msr/Obs,Water,,12/13/2012,8:15:00,CST,,,,,,,,,,,TNPR0080,,,,,,TDECWRGRAB,TDECWRGRAB,WATER SAMPLE,Water Bottle,,pH,,6.14,None,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET,4,"2/20/2013, 5/15/2013, 12/13/2012, 8/14/2012",51301080302,TN,61964.88232,151689342.4
TDECWR_WQX,TDEC Division of Water Resources,TDECWR_WQX-TNW000001996,CLEAR CREEK,River/Stream,,6010207,,,,,36.21361,-84.05972,,,,GPS-Unspecified,NAD83,,,,,,,US,47,1,,,,,,,,,STORET,TDECWR_WQX,TDEC Division of Water Resources,TDECWR_WQX-K00007469001M,Sample-Routine,Water,,1/13/2014,10:30:00,EST,,,,,,,,,,,TNPR0039,,,,,,TDECWRGRAB,TDECWRGRAB,WATER SAMPLE,Water Bottle,Not Detected,Lead,Total,,ug/l,U,Final,,Actual,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,https://www.nemi.gov/methods/method_summary/4690/,,,,Lower Quantitation Limit,1,ug/l,,STORET,19,"7/25/2013, 7/7/2011, 9/16/2013, 4/22/2013, 10/26/2009, 4/28/2009, 5/23/2012, 10/17/2012, 6/2/2010, 10/18/2010, 1/13/2014, 9/17/2014, 3/24/2010, 5/1/2014, 7/14/2014, 7/16/2015, 4/9/2015, 9/16/2015, 1/15/2015",60102070401,TN,81255.48622,171766441.8
TDECWR_WQX,TDEC Division of Water Resources,TDECWR_WQX-TNW000001999,HARDY CREEK,River/Stream,,6010206,,,,,36.6499,-83.2496,,,,GPS-Unspecified,NAD83,,,,,,,US,51,105,,,,,,,,,STORET,TDECWR_WQX,TDEC Division of Water Resources,TDECWR_WQX-K00003426001,Sample-Routine,Water,,2/24/2010,10:33:00,EST,,,,,,,,,,,TNPR0037,,,,,,TDECWRGRAB,TDECWRGRAB,WATER SAMPLE,Water Bottle,,Lead,Total,0,ug/l,U,Final,,Actual,,,,,,,,,,,,,200.9,USEPA,Metals by Temperature Stabilized GFAA,https://www.nemi.gov/methods/method_summary/4797/,,3/8/2010,,Lower Quantitation Limit,0.7,ug/l,,STORET,7,"11/19/2009, 5/18/2010, 8/26/2014, 12/9/2014, 2/24/2010, 3/26/2015, 5/7/2015",60102060303,"KY,VA",62843.17826,111868472.3
